id,user,uid,version,changeset,timestamp 
169378400,c_gonzalez,708476,1,12050601,2012-06-28T20:20:54Z
169382451,c_gonzalez,708476,1,12050936,2012-06-28T21:01:03Z
169382452,c_gonzalez,708476,1,12050936,2012-06-28T21:01:03Z
169382959,c_gonzalez,708476,6,33466531,2015-08-20T16:43:24Z
169382960,Raul Gonzalez,1947048,7,51038481,2017-08-11T15:55:38Z
169382961,c_gonzalez,708476,9,33376637,2015-08-16T19:37:18Z
169382962,c_gonzalez,708476,3,33376637,2015-08-16T19:37:18Z
169383985,Raul Gonzalez,1947048,3,22795178,2014-06-07T16:02:05Z
169383986,Raul Gonzalez,1947048,3,22795178,2014-06-07T16:02:05Z
169383987,Raul Gonzalez,1947048,2,22795178,2014-06-07T16:02:06Z
169383988,cirdancarpintero,2245342,10,45605663,2017-01-28T22:19:28Z
169383989,c_gonzalez,708476,1,12051134,2012-06-28T21:24:53Z
169383990,Raul Gonzalez,1947048,2,21548511,2014-04-07T09:21:55Z
169470318,Raul Gonzalez,1947048,2,35498378,2015-11-21T22:23:20Z
169470324,Raul Gonzalez,1947048,2,35498378,2015-11-21T22:23:20Z
169470327,c_gonzalez,708476,1,12058699,2012-06-29T17:21:34Z
169470328,c_gonzalez,708476,1,12058699,2012-06-29T17:21:34Z
169470329,Raul Gonzalez,1947048,2,21012323,2014-03-09T19:20:33Z
169470330,c_gonzalez,708476,1,12058699,2012-06-29T17:21:34Z
169470331,Raul Gonzalez,1947048,2,21012323,2014-03-09T19:20:33Z
169470336,Raul Gonzalez,1947048,2,51038918,2017-08-11T16:15:10Z
169470337,c_gonzalez,708476,2,12135037,2012-07-06T21:29:20Z
169470338,mor,220932,3,30427815,2015-04-23T12:19:52Z
169470929,Raul Gonzalez,1947048,11,51038481,2017-08-11T15:55:37Z
169471689,c_gonzalez,708476,1,12058865,2012-06-29T17:36:57Z
169471690,c_gonzalez,708476,2,33466531,2015-08-20T16:43:26Z
169471691,c_gonzalez,708476,1,12058865,2012-06-29T17:36:57Z
169471692,Raul Gonzalez,1947048,3,20702982,2014-02-21T21:56:25Z
169540521,c_gonzalez,708476,1,12064079,2012-06-30T09:51:03Z
169540628,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:20Z
169540945,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:28Z
169540946,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:28Z
169540947,c_gonzalez,708476,1,12064121,2012-06-30T09:55:51Z
169540948,c_gonzalez,708476,1,12064121,2012-06-30T09:55:51Z
169540949,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:20Z
169540950,c_gonzalez,708476,1,12064121,2012-06-30T09:55:52Z
169540952,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:28Z
169562436,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:27Z
169562437,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:27Z
169562438,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:27Z
169562439,Raul Gonzalez,1947048,3,22800399,2014-06-07T21:55:55Z
169562440,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:20Z
169562441,Raul Gonzalez,1947048,3,22800366,2014-06-07T21:51:27Z
169562442,Raul Gonzalez,1947048,2,22800366,2014-06-07T21:51:27Z
169562443,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:20Z
169562444,Raul Gonzalez,1947048,2,22800399,2014-06-07T21:55:55Z
169573842,Raul Gonzalez,1947048,2,22620199,2014-05-29T15:03:39Z
169573848,Raul Gonzalez,1947048,3,22800366,2014-06-07T21:51:26Z
169573850,Raul Gonzalez,1947048,2,22608605,2014-05-28T21:16:09Z
169573852,c_gonzalez,708476,1,12066145,2012-06-30T14:04:51Z
169573854,Raul Gonzalez,1947048,4,22800366,2014-06-07T21:51:27Z
169573855,Raul Gonzalez,1947048,3,22800366,2014-06-07T21:51:26Z
169573861,Raul Gonzalez,1947048,3,22800366,2014-06-07T21:51:27Z
169573864,Raul Gonzalez,1947048,3,22800366,2014-06-07T21:51:27Z
169573866,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:44Z
169573869,Raul Gonzalez,1947048,2,22797794,2014-06-07T18:54:11Z
169573872,Raul Gonzalez,1947048,2,22812504,2014-06-08T16:02:28Z
169573875,c_gonzalez,708476,1,12066145,2012-06-30T14:04:52Z
169573878,Hjart,207581,4,35433921,2015-11-19T13:14:00Z
169573881,Raul Gonzalez,1947048,3,22797822,2014-06-07T18:55:39Z
169573886,c_gonzalez,708476,1,12066145,2012-06-30T14:04:53Z
169573888,Raul Gonzalez,1947048,3,22812504,2014-06-08T16:02:28Z
169573891,Raul Gonzalez,1947048,3,22663499,2014-05-31T21:18:53Z
169573893,c_gonzalez,708476,1,12066145,2012-06-30T14:04:53Z
169573899,c_gonzalez,708476,1,12066145,2012-06-30T14:04:54Z
169573903,Raul Gonzalez,1947048,2,22800329,2014-06-07T21:47:41Z
169573906,c_gonzalez,708476,1,12066145,2012-06-30T14:04:54Z
169573909,c_gonzalez,708476,1,12066145,2012-06-30T14:04:54Z
169573918,c_gonzalez,708476,1,12066145,2012-06-30T14:04:55Z
169573921,c_gonzalez,708476,1,12066145,2012-06-30T14:04:55Z
169573924,c_gonzalez,708476,1,12066145,2012-06-30T14:04:55Z
169573937,c_gonzalez,708476,1,12066145,2012-06-30T14:04:56Z
169573938,c_gonzalez,708476,1,12066145,2012-06-30T14:04:56Z
169573939,c_gonzalez,708476,1,12066145,2012-06-30T14:04:56Z
169573951,c_gonzalez,708476,1,12066145,2012-06-30T14:04:56Z
169573954,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:42Z
169573956,Heinz_V,91490,2,47847372,2017-04-16T19:52:18Z
169573958,c_gonzalez,708476,1,12066145,2012-06-30T14:04:57Z
169573965,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:42Z
169573968,c_gonzalez,708476,1,12066145,2012-06-30T14:04:58Z
169573970,c_gonzalez,708476,1,12066145,2012-06-30T14:04:58Z
169573971,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:19Z
169573978,c_gonzalez,708476,1,12066145,2012-06-30T14:04:58Z
169573980,c_gonzalez,708476,1,12066145,2012-06-30T14:04:58Z
169573982,c_gonzalez,708476,1,12066145,2012-06-30T14:04:58Z
169573983,abel801,2377377,3,29756290,2015-03-26T15:30:28Z
169573984,Raul Gonzalez,1947048,2,28800886,2015-02-12T17:46:02Z
169573986,Raul Gonzalez,1947048,2,28800845,2015-02-12T17:44:35Z
169573996,c_gonzalez,708476,1,12066145,2012-06-30T14:04:59Z
169573997,Kostik,384084,2,30673484,2015-04-30T21:09:06Z
169573998,c_gonzalez,708476,1,12066145,2012-06-30T14:05:00Z
169573999,c_gonzalez,708476,1,12066145,2012-06-30T14:05:00Z
169574008,c_gonzalez,708476,1,12066145,2012-06-30T14:05:00Z
169583535,mor,220932,3,41428532,2016-08-13T12:16:41Z
169583536,c_gonzalez,708476,1,12066411,2012-06-30T14:33:14Z
169583537,c_gonzalez,708476,1,12066411,2012-06-30T14:33:14Z
169583538,Raul Gonzalez,1947048,2,21518922,2014-04-05T18:24:20Z
169583539,c_gonzalez,708476,1,12066411,2012-06-30T14:33:15Z
169583540,c_gonzalez,708476,1,12066411,2012-06-30T14:33:15Z
169583541,Raul Gonzalez,1947048,3,22799161,2014-06-07T20:20:37Z
169583542,c_gonzalez,708476,1,12066411,2012-06-30T14:33:15Z
169583543,maggot27,118021,2,32609238,2015-07-13T17:59:56Z
169583546,maggot27,118021,2,32609238,2015-07-13T17:59:57Z
169583548,Antonio Garzón,648006,2,20454161,2014-02-08T20:36:40Z
169585627,mor,220932,8,41311387,2016-08-07T22:05:26Z
169585628,mor,220932,3,41311387,2016-08-07T22:05:27Z
169585629,c_gonzalez,708476,1,12066528,2012-06-30T14:44:09Z
169585630,c_gonzalez,708476,1,12066528,2012-06-30T14:44:09Z
169585631,c_gonzalez,708476,1,12066528,2012-06-30T14:44:09Z
169585632,c_gonzalez,708476,1,12066528,2012-06-30T14:44:09Z
169586565,c_gonzalez,708476,1,12066560,2012-06-30T14:47:46Z
169586566,c_gonzalez,708476,1,12066560,2012-06-30T14:47:46Z
169588029,mor,220932,5,35162098,2015-11-08T03:32:07Z
169588030,Raul Gonzalez,1947048,2,22608626,2014-05-28T21:18:01Z
169588031,Raul Gonzalez,1947048,3,22812387,2014-06-08T15:56:15Z
169588032,c_gonzalez,708476,1,12066606,2012-06-30T14:54:26Z
169588227,c_gonzalez,708476,1,12066613,2012-06-30T14:55:31Z
169590414,parukhin,519501,2,14971668,2013-02-09T19:32:47Z
169590416,c_gonzalez,708476,1,12066744,2012-06-30T15:09:22Z
169590418,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590419,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
169590422,parukhin,519501,2,14971668,2013-02-09T19:32:47Z
169590424,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590426,parukhin,519501,2,14971668,2013-02-09T19:32:45Z
169590428,c_gonzalez,708476,1,12066744,2012-06-30T15:09:23Z
169590429,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590433,parukhin,519501,2,14971668,2013-02-09T19:32:47Z
169590435,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590437,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590439,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590440,c_gonzalez,708476,1,12066744,2012-06-30T15:09:24Z
169590443,c_gonzalez,708476,1,12066744,2012-06-30T15:09:25Z
169590445,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590447,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590448,c_gonzalez,708476,1,12066744,2012-06-30T15:09:25Z
169590451,parukhin,519501,2,14971668,2013-02-09T19:32:46Z
169590453,parukhin,519501,2,14971668,2013-02-09T19:32:47Z
169590455,c_gonzalez,708476,1,12066744,2012-06-30T15:09:26Z
169590457,c_gonzalez,708476,1,12066744,2012-06-30T15:09:26Z
169590458,Antonio Garzón,648006,2,16200720,2013-05-19T22:16:07Z
169590459,c_gonzalez,708476,1,12066744,2012-06-30T15:09:26Z
169590463,c_gonzalez,708476,1,12066744,2012-06-30T15:09:26Z
169734085,c_gonzalez,708476,1,12077673,2012-07-01T15:43:35Z
169734086,c_gonzalez,708476,1,12077673,2012-07-01T15:43:35Z
169734087,Raul Gonzalez,1947048,2,22811995,2014-06-08T15:35:08Z
169734088,c_gonzalez,708476,2,33423877,2015-08-18T19:19:25Z
169851817,polkillas,42055,7,29903141,2015-04-01T12:20:38Z
169852677,c_gonzalez,708476,2,12212134,2012-07-13T22:38:58Z
170011501,c_gonzalez,708476,1,12103430,2012-07-03T19:10:56Z
170011502,c_gonzalez,708476,1,12103430,2012-07-03T19:10:57Z
170011503,c_gonzalez,708476,1,12103430,2012-07-03T19:10:57Z
170011504,c_gonzalez,708476,1,12103430,2012-07-03T19:10:57Z
170015454,c_gonzalez,708476,1,12103836,2012-07-03T19:51:07Z
170015455,c_gonzalez,708476,1,12103836,2012-07-03T19:51:07Z
170015456,c_gonzalez,708476,1,12103836,2012-07-03T19:51:08Z
170015457,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:41Z
170015458,c_gonzalez,708476,1,12103836,2012-07-03T19:51:08Z
170015459,c_gonzalez,708476,1,12103836,2012-07-03T19:51:08Z
170015460,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:42Z
170015461,c_gonzalez,708476,1,12103836,2012-07-03T19:51:09Z
170015462,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:41Z
170015463,c_gonzalez,708476,1,12103836,2012-07-03T19:51:09Z
170015464,c_gonzalez,708476,1,12103836,2012-07-03T19:51:09Z
170015465,c_gonzalez,708476,1,12103836,2012-07-03T19:51:09Z
170015466,c_gonzalez,708476,1,12103836,2012-07-03T19:51:10Z
170015467,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:42Z
170015468,c_gonzalez,708476,1,12103836,2012-07-03T19:51:10Z
170015469,c_gonzalez,708476,1,12103836,2012-07-03T19:51:11Z
170015470,c_gonzalez,708476,1,12103836,2012-07-03T19:51:11Z
170015472,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:41Z
170015473,Raul Gonzalez,1947048,2,22658410,2014-05-31T16:18:41Z
170015474,c_gonzalez,708476,1,12103836,2012-07-03T19:51:11Z
170015475,Antonio Garzón,648006,2,49241341,2017-06-04T12:17:10Z
170015476,c_gonzalez,708476,1,12103836,2012-07-03T19:51:11Z
170022791,c_gonzalez,708476,1,12104556,2012-07-03T20:50:45Z
170022793,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022795,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022797,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022798,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022799,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022801,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022803,c_gonzalez,708476,1,12104556,2012-07-03T20:50:46Z
170022805,Raul Gonzalez,1947048,2,21821808,2014-04-20T19:25:09Z
170022807,Raul Gonzalez,1947048,2,21821808,2014-04-20T19:25:09Z
170022810,Raul Gonzalez,1947048,2,21821258,2014-04-20T18:59:52Z
170022811,Raul Gonzalez,1947048,2,22622922,2014-05-29T17:21:41Z
170022812,Raul Gonzalez,1947048,2,21821322,2014-04-20T19:02:35Z
170022813,Raul Gonzalez,1947048,2,22622922,2014-05-29T17:21:41Z
170022814,Raul Gonzalez,1947048,2,22627213,2014-05-29T20:42:34Z
170022816,Raul Gonzalez,1947048,2,21821233,2014-04-20T18:58:56Z
170022822,Raul Gonzalez,1947048,2,21821322,2014-04-20T19:02:35Z
170022823,Heinz_V,91490,3,47847372,2017-04-16T19:52:19Z
170022825,c_gonzalez,708476,2,12210302,2012-07-13T19:29:18Z
170022826,Raul Gonzalez,1947048,2,22622922,2014-05-29T17:21:41Z
170022827,c_gonzalez,708476,1,12104556,2012-07-03T20:50:48Z
170022828,Heinz_V,91490,3,47847372,2017-04-16T19:52:19Z
170022835,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
170022840,c_gonzalez,708476,2,12752145,2012-08-16T15:23:43Z
170022842,c_gonzalez,708476,3,12210302,2012-07-13T19:29:18Z
170022843,c_gonzalez,708476,3,12210302,2012-07-13T19:29:18Z
170115176,c_gonzalez,708476,1,12111368,2012-07-04T14:26:46Z
170145227,Luiyo,316694,2,49438521,2017-06-11T09:56:04Z
170145228,c_gonzalez,708476,1,12113604,2012-07-04T18:44:55Z
170145229,c_gonzalez,708476,1,12113604,2012-07-04T18:44:55Z
170145230,c_gonzalez,708476,1,12113604,2012-07-04T18:44:55Z
170145231,c_gonzalez,708476,1,12113604,2012-07-04T18:44:55Z
170145232,c_gonzalez,708476,1,12113604,2012-07-04T18:44:55Z
170145233,Raul Gonzalez,1947048,2,21821830,2014-04-20T19:26:16Z
170145234,c_gonzalez,708476,1,12113604,2012-07-04T18:44:56Z
170145235,c_gonzalez,708476,1,12113604,2012-07-04T18:44:56Z
170145236,c_gonzalez,708476,1,12113604,2012-07-04T18:44:56Z
170145237,c_gonzalez,708476,1,12113604,2012-07-04T18:44:56Z
170145238,c_gonzalez,708476,1,12113604,2012-07-04T18:44:57Z
170145240,c_gonzalez,708476,1,12113604,2012-07-04T18:44:57Z
170145241,Antonio Garzón,648006,2,15988423,2013-05-05T18:57:55Z
170145834,c_gonzalez,708476,1,12113707,2012-07-04T18:53:54Z
170184797,c_gonzalez,708476,1,12116792,2012-07-05T06:11:32Z
170184977,c_gonzalez,708476,2,12210302,2012-07-13T19:29:18Z
170237511,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
170237512,c_gonzalez,708476,1,12121642,2012-07-05T15:34:31Z
170237513,c_gonzalez,708476,1,12121642,2012-07-05T15:34:31Z
170237514,c_gonzalez,708476,1,12121642,2012-07-05T15:34:31Z
170237515,c_gonzalez,708476,1,12121642,2012-07-05T15:34:32Z
170237516,c_gonzalez,708476,1,12121642,2012-07-05T15:34:32Z
170237517,c_gonzalez,708476,1,12121642,2012-07-05T15:34:32Z
170237518,c_gonzalez,708476,1,12121642,2012-07-05T15:34:32Z
170237519,c_gonzalez,708476,1,12121642,2012-07-05T15:34:32Z
170237520,c_gonzalez,708476,1,12121642,2012-07-05T15:34:33Z
170237521,c_gonzalez,708476,1,12121642,2012-07-05T15:34:33Z
170237522,c_gonzalez,708476,1,12121642,2012-07-05T15:34:33Z
170237523,c_gonzalez,708476,1,12121642,2012-07-05T15:34:34Z
170237524,c_gonzalez,708476,1,12121642,2012-07-05T15:34:34Z
170237525,c_gonzalez,708476,1,12121642,2012-07-05T15:34:34Z
170237526,c_gonzalez,708476,1,12121642,2012-07-05T15:34:34Z
170237527,c_gonzalez,708476,1,12121642,2012-07-05T15:34:35Z
170239488,c_gonzalez,708476,1,12121750,2012-07-05T15:47:48Z
170239490,c_gonzalez,708476,1,12121750,2012-07-05T15:47:48Z
170392363,c_gonzalez,708476,1,12135037,2012-07-06T21:29:15Z
170392365,c_gonzalez,708476,1,12135037,2012-07-06T21:29:16Z
170392369,c_gonzalez,708476,1,12135037,2012-07-06T21:29:16Z
170392370,c_gonzalez,708476,1,12135037,2012-07-06T21:29:16Z
170392371,c_gonzalez,708476,1,12135037,2012-07-06T21:29:16Z
170392373,c_gonzalez,708476,1,12135037,2012-07-06T21:29:16Z
170392378,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392379,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392380,sanchi,170106,3,21602795,2014-04-10T08:50:36Z
170392381,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392383,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392387,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392388,c_gonzalez,708476,1,12135037,2012-07-06T21:29:17Z
170392390,c_gonzalez,708476,1,12135037,2012-07-06T21:29:18Z
170764717,Luiyo,316694,3,25632028,2014-09-23T19:15:35Z
170764718,c_gonzalez,708476,1,12164143,2012-07-09T16:24:02Z
170764719,Luiyo,316694,3,25632028,2014-09-23T19:15:35Z
170764722,c_gonzalez,708476,2,13115650,2012-09-15T08:50:16Z
170764724,c_gonzalez,708476,1,12164143,2012-07-09T16:24:02Z
170933026,c_gonzalez,708476,2,12344931,2012-07-19T19:26:31Z
170933028,c_gonzalez,708476,1,12174800,2012-07-10T15:08:13Z
170933029,c_gonzalez,708476,1,12174800,2012-07-10T15:08:13Z
170933030,c_gonzalez,708476,1,12174800,2012-07-10T15:08:14Z
170933031,c_gonzalez,708476,1,12174800,2012-07-10T15:08:14Z
170933032,Raul Gonzalez,1947048,2,22800106,2014-06-07T21:28:18Z
170933033,Raul Gonzalez,1947048,2,22800106,2014-06-07T21:28:18Z
170933034,Raul Gonzalez,1947048,2,22531138,2014-05-24T20:25:41Z
170933035,Raul Gonzalez,1947048,2,28229853,2015-01-18T12:55:02Z
170933036,Raul Gonzalez,1947048,3,22812094,2014-06-08T15:40:33Z
170933037,Raul Gonzalez,1947048,2,28229853,2015-01-18T12:55:00Z
170933038,Raul Gonzalez,1947048,2,22531138,2014-05-24T20:25:41Z
170933039,Raul Gonzalez,1947048,2,22800106,2014-06-07T21:28:18Z
170933040,Raul Gonzalez,1947048,2,22545002,2014-05-25T15:18:39Z
170933041,c_gonzalez,708476,1,12174800,2012-07-10T15:08:16Z
170933042,c_gonzalez,708476,1,12174800,2012-07-10T15:08:16Z
170933043,c_gonzalez,708476,1,12174800,2012-07-10T15:08:16Z
170933044,Raul Gonzalez,1947048,3,22800106,2014-06-07T21:28:18Z
170933045,Raul Gonzalez,1947048,3,22800106,2014-06-07T21:28:18Z
170933046,c_gonzalez,708476,1,12174800,2012-07-10T15:08:17Z
170933047,c_gonzalez,708476,1,12174800,2012-07-10T15:08:17Z
170933048,c_gonzalez,708476,1,12174800,2012-07-10T15:08:17Z
170933049,c_gonzalez,708476,1,12174800,2012-07-10T15:08:17Z
170933050,c_gonzalez,708476,1,12174800,2012-07-10T15:08:17Z
170933051,c_gonzalez,708476,1,12174800,2012-07-10T15:08:18Z
170933052,c_gonzalez,708476,1,12174800,2012-07-10T15:08:18Z
170933053,c_gonzalez,708476,1,12174800,2012-07-10T15:08:18Z
170933054,c_gonzalez,708476,1,12174800,2012-07-10T15:08:19Z
170933055,c_gonzalez,708476,1,12174800,2012-07-10T15:08:19Z
170933056,c_gonzalez,708476,1,12174800,2012-07-10T15:08:19Z
170933057,c_gonzalez,708476,1,12174800,2012-07-10T15:08:19Z
170933058,c_gonzalez,708476,1,12174800,2012-07-10T15:08:19Z
170933059,Raul Gonzalez,1947048,3,28229853,2015-01-18T12:55:01Z
170933060,Raul Gonzalez,1947048,2,22530850,2014-05-24T20:08:21Z
170933061,c_gonzalez,708476,1,12174800,2012-07-10T15:08:20Z
170933062,Raul Gonzalez,1947048,2,22800135,2014-06-07T21:31:23Z
170933064,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
170933067,Raul Gonzalez,1947048,2,22545002,2014-05-25T15:18:39Z
170933068,Raul Gonzalez,1947048,2,22800135,2014-06-07T21:31:23Z
170933070,c_gonzalez,708476,1,12174800,2012-07-10T15:08:21Z
170933071,Raul Gonzalez,1947048,2,22530850,2014-05-24T20:08:21Z
170933074,c_gonzalez,708476,1,12174800,2012-07-10T15:08:22Z
170933075,Raul Gonzalez,1947048,2,22800106,2014-06-07T21:28:18Z
170933076,Raul Gonzalez,1947048,2,22626842,2014-05-29T20:26:30Z
170933077,c_gonzalez,708476,1,12174800,2012-07-10T15:08:22Z
170933078,c_gonzalez,708476,1,12174800,2012-07-10T15:08:22Z
170933079,c_gonzalez,708476,1,12174800,2012-07-10T15:08:23Z
170933080,c_gonzalez,708476,1,12174800,2012-07-10T15:08:23Z
170933081,c_gonzalez,708476,1,12174800,2012-07-10T15:08:23Z
170933082,Raul Gonzalez,1947048,2,22475009,2014-05-21T21:12:52Z
170933083,c_gonzalez,708476,1,12174800,2012-07-10T15:08:23Z
170933088,c_gonzalez,708476,1,12174800,2012-07-10T15:08:24Z
170933089,c_gonzalez,708476,1,12174800,2012-07-10T15:08:24Z
170933092,c_gonzalez,708476,1,12174800,2012-07-10T15:08:24Z
170933093,c_gonzalez,708476,1,12174800,2012-07-10T15:08:24Z
170933094,c_gonzalez,708476,1,12174800,2012-07-10T15:08:25Z
171272869,Raul Gonzalez,1947048,4,22392447,2014-05-17T17:02:06Z
171272870,Raul Gonzalez,1947048,4,22392370,2014-05-17T16:57:45Z
171272871,Raul Gonzalez,1947048,2,22550194,2014-05-25T20:02:08Z
171272872,c_gonzalez,708476,1,12200317,2012-07-12T20:42:40Z
171272874,Raul Gonzalez,1947048,3,22550281,2014-05-25T20:05:56Z
171272875,Raul Gonzalez,1947048,2,22550117,2014-05-25T19:58:13Z
171272876,Raul Gonzalez,1947048,2,22550117,2014-05-25T19:58:13Z
171272877,Raul Gonzalez,1947048,2,22550117,2014-05-25T19:58:13Z
171272878,Luiyo,316694,2,38672718,2016-04-18T17:08:20Z
171272879,Luiyo,316694,2,38672718,2016-04-18T17:08:20Z
171272880,Luiyo,316694,2,38672718,2016-04-18T17:08:19Z
171272881,Luiyo,316694,3,24166357,2014-07-15T18:23:44Z
171272882,c_gonzalez,708476,1,12200317,2012-07-12T20:42:41Z
171272883,c_gonzalez,708476,1,12200317,2012-07-12T20:42:41Z
171272884,Raul Gonzalez,1947048,4,22550576,2014-05-25T20:19:13Z
171440778,Luiyo,316694,6,37203343,2016-02-14T12:41:38Z
171440779,Luiyo,316694,4,37203343,2016-02-14T12:41:38Z
171440780,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171440781,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171440782,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171440783,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171440784,Luiyo,316694,3,37203343,2016-02-14T12:41:39Z
171440785,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171440786,Luiyo,316694,4,37203343,2016-02-14T12:41:39Z
171460458,c_gonzalez,708476,1,12211722,2012-07-13T21:47:44Z
171460459,c_gonzalez,708476,1,12211722,2012-07-13T21:47:44Z
171460460,c_gonzalez,708476,1,12211722,2012-07-13T21:47:44Z
171460461,c_gonzalez,708476,1,12211722,2012-07-13T21:47:45Z
171460462,c_gonzalez,708476,1,12211722,2012-07-13T21:47:45Z
171460463,parukhin,519501,2,14971668,2013-02-09T19:32:48Z
171460464,parukhin,519501,2,14971668,2013-02-09T19:32:47Z
171460465,Cuenqui,3649461,2,53578867,2017-11-07T11:21:48Z
171460466,c_gonzalez,708476,1,12211722,2012-07-13T21:47:46Z
171464188,c_gonzalez,708476,2,12212178,2012-07-13T22:44:30Z
171464189,jeslop,275212,5,47709648,2017-04-12T21:35:44Z
171464190,jeslop,275212,4,47709648,2017-04-12T21:35:45Z
171464191,Raul Gonzalez,1947048,2,21821830,2014-04-20T19:26:16Z
171464192,parukhin,519501,2,14971668,2013-02-09T19:32:48Z
171464193,c_gonzalez,708476,1,12212134,2012-07-13T22:38:48Z
171464194,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
171464195,c_gonzalez,708476,1,12212134,2012-07-13T22:38:48Z
171464196,c_gonzalez,708476,1,12212134,2012-07-13T22:38:48Z
171464197,c_gonzalez,708476,1,12212134,2012-07-13T22:38:49Z
171464198,polkillas,42055,2,29903141,2015-04-01T12:20:44Z
171464199,polkillas,42055,2,29903141,2015-04-01T12:20:43Z
171464200,parukhin,519501,2,14971668,2013-02-09T19:32:48Z
171464201,polkillas,42055,2,29903141,2015-04-01T12:20:43Z
171464202,parukhin,519501,3,14971668,2013-02-09T19:32:48Z
171464203,c_gonzalez,708476,1,12212134,2012-07-13T22:38:50Z
171464204,c_gonzalez,708476,1,12212134,2012-07-13T22:38:50Z
171464205,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
171464206,Heinz_V,91490,2,47866671,2017-04-17T11:06:51Z
171464207,Heinz_V,91490,3,47847372,2017-04-16T19:52:19Z
171464208,Heinz_V,91490,3,47847372,2017-04-16T19:52:19Z
171464209,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
171464210,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
171464211,Heinz_V,91490,2,47847372,2017-04-16T19:52:19Z
171464212,c_gonzalez,708476,1,12212134,2012-07-13T22:38:52Z
171464213,c_gonzalez,708476,1,12212134,2012-07-13T22:38:52Z
171464214,c_gonzalez,708476,1,12212134,2012-07-13T22:38:52Z
171464216,c_gonzalez,708476,1,12212134,2012-07-13T22:38:52Z
171464217,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464218,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464219,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464220,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464224,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464226,c_gonzalez,708476,1,12212134,2012-07-13T22:38:53Z
171464228,c_gonzalez,708476,1,12212134,2012-07-13T22:38:54Z
171464229,c_gonzalez,708476,1,12212134,2012-07-13T22:38:54Z
171464230,c_gonzalez,708476,1,12212134,2012-07-13T22:38:54Z
171464231,c_gonzalez,708476,1,12212134,2012-07-13T22:38:54Z
171464232,VOST Madrid,3561701,4,36836541,2016-01-27T13:04:54Z
