id,node_id,position 
168454579,1797163373,1
168454580,1797163629,0
168454580,1797163623,1
168454581,1797163426,0
168454581,1797163415,1
168454582,1797163383,0
168454582,1797163378,1
168454583,1797163404,0
168454583,1797163397,1
168454584,1797163631,0
168454584,1797163627,1
168454585,1797163621,0
168454585,1797163619,1
168454585,1797163617,2
168454585,1797163615,3
168454585,1797163611,4
168454585,1797163600,5
168454585,1797163592,6
168454585,1797163582,7
168454585,1797163576,8
168454585,1797163572,9
168454585,1797163557,10
168454585,1797163543,11
168454585,1797163522,12
168454585,1797163489,13
168454585,1797163477,14
168454585,1815330395,15
168454585,1797163464,16
168454585,1797163452,17
168454585,1797163442,18
168454585,1797163436,19
168454585,1797163414,20
168454585,1797163409,21
168454585,1797163391,22
168454585,1797163358,23
168454586,1797163434,0
168454586,1797163424,1
168454586,1797163422,2
168454586,1797163415,3
168454586,1797163412,4
168454586,1797163409,5
168454586,1797163407,6
168454586,1797163403,7
168454586,1797163402,8
168454586,1797163401,9
168454586,1797163399,10
168454586,1797163397,11
168454586,1797163395,12
168454586,1797163389,13
168454586,1797163386,14
168454586,1797163385,15
168454586,1797163382,16
168454586,1797163378,17
168454586,1797163377,18
168454586,1797163373,19
168454586,1797163354,20
168454586,1797163352,21
168454586,1797163351,22
168454586,1797163346,23
168454588,1797163332,0
168454588,1797163379,1
168454588,1797163341,2
168454589,1797163339,0
168454589,1797163340,1
168454589,1797163338,2
168454589,1797163336,3
168454589,1797163334,4
168454589,1797163319,5
168454589,1797163318,6
168454589,1797163316,7
168454589,1797163312,8
168454589,1797163314,9
168454589,1797163310,10
168454589,1797163308,11
168454589,1797163307,12
168454589,1797163306,13
168454589,1797163305,14
168454589,1797163304,15
168454589,1797163302,16
168454589,1797163303,17
168454589,1797163301,18
168454589,1797163299,19
168454589,1797163297,20
168454589,1797163295,21
168454589,1797163293,22
168454589,1797163276,23
168454589,1797163280,24
168454589,1797163278,25
168454589,1797163274,26
168454589,1797163272,27
168454589,1797163268,28
168454589,1797163267,29
168454589,1797163266,30
168454590,1797163603,0
168454590,1797163598,1
168454590,1797163594,2
168454590,1797163584,3
168454590,1797163574,4
168454590,1797163561,5
168454590,1797163552,6
168454590,1797163528,7
168454590,1797163498,8
168454590,1797163476,9
168454590,1797163462,10
168454590,1797163448,11
168454590,1797163444,12
168454590,1797163440,13
168454590,1797163434,14
168454590,1797163430,15
168454590,1797163428,16
168454590,1797163426,17
168454590,1797163416,18
168454590,1797163414,19
168454590,1797163413,20
168454590,1797163410,21
168454590,1797163408,22
168454590,1797163406,23
168454590,1797163405,24
168454590,1797163404,25
168454590,1797163400,26
168454590,1797163396,27
168454590,1797163394,28
168454590,1797163393,29
168454590,1797163387,30
168454590,1797163383,31
168454590,1797163380,32
168454590,1797163375,33
168454590,1797163360,34
168454590,1797163356,35
168454590,1797163349,36
168454593,1797163265,0
168454593,1797163300,1
168454593,1805512407,2
168454593,1797163345,3
168462410,1798451389,0
168462410,1798451390,1
168462410,1797255592,2
168462410,1797255593,3
168462410,1797255595,4
168462410,1798451387,5
168462410,1798451389,6
168469954,1643676906,0
168469954,1799332097,1
168469954,1594883607,2
168469954,1643676856,3
168469954,1799332084,4
168469954,1594883649,5
168469954,1643676909,6
168469954,1594883701,7
168469954,1594883565,8
168469954,1797343507,9
168469954,570676679,10
168469955,1797343857,0
168469955,1797343908,1
168469955,1797343918,2
168469955,1797343986,3
168469955,1797343989,4
168469955,1797343993,5
168469955,1797344021,6
168469955,1797344017,7
168469955,1797343991,8
168469955,1797343969,9
168469955,1797343757,10
168469955,1797343738,11
168469955,2767236863,12
168469955,1797343839,13
168469955,1797343857,14
168469956,2804440674,0
168469956,2804440675,1
168469956,2804440673,2
168469956,2804440671,3
168469956,2804440674,4
168469957,2804440667,0
168469957,1797344066,1
168469957,1797344056,2
168469957,1797344034,3
168469957,1797344041,4
168469957,1797343987,5
168469957,1797343995,6
168469957,1797344029,7
168469957,1797344058,8
168469957,1797344065,9
168469957,1797344061,10
168469957,1797344103,11
168469957,2804440667,12
168469958,2804440660,0
168469958,1797343843,1
168469958,1797343837,2
168469958,1797343799,3
168469958,1797343830,4
168469958,1797343818,5
168469958,1797343832,6
168469958,1797343900,7
168469958,1797343904,8
168469958,1797343914,9
168469958,1797343902,10
168469958,2804440662,11
168469958,2804440660,12
168469959,1797343585,0
168469959,1797343627,1
168469959,1797343643,2
168469959,1797343630,3
168469959,1797343585,4
168469960,2880064874,0
168469960,1797343767,1
168469960,1797343790,2
168469960,1826056582,3
168469960,2880064874,4
168469961,1797343913,0
168469961,1797343794,1
168469961,1797343780,2
168469961,5028949792,3
168469961,1797343913,4
168469962,1797343494,0
168469962,1797343487,1
168469962,1797343490,2
168469962,1797343497,3
168469962,1797343494,4
168469963,1797343660,0
168469963,1797343665,1
168469963,2891648877,2
168469963,2891648876,3
168469963,2891648875,4
168469963,1797343648,5
168469963,1797343653,6
168469963,1797343656,7
168469963,1797343660,8
168469964,2892443337,0
168469964,1797343565,1
168469964,1797343516,2
168469964,2892443336,3
168469964,3856259058,4
168469964,3856259059,5
168469964,3856259070,6
168469964,3856259071,7
168469964,3856259069,8
168469964,3856259057,9
168469964,2892443337,10
168469965,1797343990,0
168469965,1797343777,1
168469965,1797343760,2
168469965,1797343755,3
168469965,1797343736,4
168469965,1797343702,5
168469965,1797343697,6
168469965,1797343708,7
168469965,1797343712,8
168469965,1797343715,9
168469965,1797343763,10
168469965,1797343769,11
168469965,1797343782,12
168469965,1797343820,13
168469965,1797343912,14
168469965,1797343990,15
168469966,1643676845,0
168469966,1797343550,1
168469966,1797343546,2
168469966,1797343542,3
168469967,1797343624,0
168469967,1797343633,1
168469967,1797343637,2
168469967,1797343635,3
168469969,1797343740,0
168469969,1797343729,1
168469969,1797343731,2
168469969,1797343772,3
168469969,1797343740,4
168476411,315265325,0
168476411,1795441345,1
168476411,1643689661,2
168476412,1795912066,0
168476412,1797386428,1
168476412,1797386425,2
168476412,1797386387,3
168476412,1797386384,4
168476412,1797386378,5
168476412,1783003650,6
168476413,1825407861,0
168476413,1825407878,1
168476413,5028985158,2
168476413,5028985155,3
168476413,1797386426,4
168476413,1797386424,5
168476413,1797386414,6
168476413,1825407861,7
168476414,315265326,0
168476414,1797386374,1
168476414,1797386380,2
168476414,1797386411,3
168476415,1797386365,0
168476415,1797386367,1
168476415,1797386369,2
168476415,1797386371,3
168477828,1783003650,0
168477828,1643689687,1
168477828,1797415550,2
168477829,2892946663,0
168477829,2892946662,1
168477829,2892946649,2
168477829,2892946651,3
168477829,2892946663,4
168477831,1797415553,0
168477831,1797415552,1
168477831,3856634621,2
168477831,3856634624,3
168477831,3856634623,4
168477831,3856634622,5
168477831,1797415549,6
168477831,1797415546,7
168477831,1797415547,8
168477831,1797415553,9
168477832,1797415540,0
168477832,1797415542,1
168477832,1797415544,2
168477832,1797415543,3
168477832,1797415541,4
168477832,1797415539,5
168477832,1797415536,6
168477832,1797415534,7
168477832,1797415532,8
168477832,1797415525,9
168477832,1797415522,10
168477832,1797415519,11
168477832,1797415521,12
168477832,1797415524,13
168477832,1797415527,14
168477832,1797415533,15
168477832,1797415535,16
168477832,1797415537,17
168477832,1797415538,18
168477832,1797415540,19
168497913,1797585911,0
168497913,1797585918,1
168497913,1797585921,2
168497913,1797585922,3
168497913,1797585913,4
168497913,1797585887,5
168497913,4130997169,6
168497913,1797585888,7
168497913,1797585889,8
168497913,1797585910,9
168497913,1797585912,10
168497913,1797585911,11
168497915,2894235319,0
168497915,1797585932,1
168497915,2892946661,2
168497915,2892946646,3
168497915,2892946647,4
168497915,2894235318,5
168497915,2894235319,6
168497916,1797585853,0
168497916,3856634615,1
168497916,3856634618,2
168497916,3856634620,3
168497916,3856634619,4
168497916,3856634617,5
168497916,3856634616,6
168497916,1797585901,7
168497916,1797585909,8
168497916,1797585884,9
168497916,1797585853,10
168497919,1797585883,0
168497919,1797585874,1
168497919,1797585849,2
168497919,1797585866,3
168497919,1797585878,4
168497919,1797585902,5
168497919,1797585903,6
168497919,1797585904,7
168497919,1797585908,8
168497919,1797585883,9
168497921,1797585899,0
168497921,1797585898,1
168497921,1797585896,2
168497921,1797585891,3
168497921,1797585895,4
168497921,1797585872,5
168497921,1797585861,6
168497921,1797585858,7
168497921,1797585854,8
168497921,1797585850,9
168497921,1797585851,10
168497921,1797585852,11
168497921,1797585859,12
168497921,1797585856,13
168497921,1797585863,14
168497921,1797585865,15
168497921,1797585870,16
168497921,1797585868,17
168497921,1797585876,18
168497921,1797585877,19
168497921,1797585881,20
168497921,1797585880,21
168497921,1797585882,22
168497921,1797585886,23
168497921,1797585885,24
168497921,1797585890,25
168497921,1797585893,26
168497921,1797585899,27
168497922,1797585900,0
168497922,1797585914,1
168497922,1797585917,2
168497922,1797585916,3
168497922,1797585915,4
168497922,1797585906,5
168497922,1797585907,6
168497922,1797585905,7
168497922,1797585900,8
168610743,1798451150,0
168610743,1798451152,1
168610743,1798451172,2
168610743,1798451221,3
168610743,1798451199,4
168610743,1798451166,5
168610743,1798451161,6
168610743,1798451155,7
168610743,1798451173,8
168610743,1798451163,9
168610743,1798451150,10
168610744,2904605527,0
168610744,1798451064,1
168610744,1798451065,2
168610744,1798451067,3
168610744,2904595764,4
168610744,2904595762,5
168610744,2904595763,6
168610744,1798451071,7
168610744,1798451068,8
168610744,1798451070,9
168610744,1798451069,10
168610744,2904605529,11
168610744,2904605527,12
168610745,1798451219,0
168610745,1798451198,1
168610745,1798451222,2
168610745,1798451271,3
168610745,1798451176,4
168610745,1798451170,5
168610745,1798451159,6
168610745,1798451167,7
168610745,1798451164,8
168610745,1798451178,9
168610745,1798451183,10
168610745,1798451186,11
168610745,1798451191,12
168610745,1798451188,13
168610745,1798451192,14
168610745,1798451175,15
168610745,1798451179,16
168610745,1798451184,17
168610745,1798451190,18
168610745,1798451181,19
168610745,1798451187,20
168610745,1798451194,21
168610745,1798451193,22
168610745,1798451195,23
168610745,1798451196,24
168610745,1798451215,25
168610745,1798451211,26
168610745,1798451216,27
168610745,1798451217,28
168610745,1798451219,29
168610746,2892390538,0
168610746,1797585929,1
168610746,1798451564,2
168610746,1798451455,3
168610746,1798451457,4
168610746,1798451494,5
168610746,1798451508,6
168610746,1825269119,7
168610746,1798451502,8
168610746,1798451496,9
168610746,1825269116,10
168610746,1798451486,11
168610746,1825269115,12
168610746,1798451492,13
168610746,1798451500,14
168610746,1825269117,15
168610746,1798451509,16
168610746,1798451512,17
168610746,1798451520,18
168610746,1798451517,19
168610746,1798451523,20
168610746,1798451524,21
168610746,1798451528,22
168610746,1798451527,23
168610746,1798451540,24
168610746,1798451542,25
168610746,1798451548,26
168610746,1798451546,27
168610746,1798451555,28
168610746,1798451556,29
168610746,1798451560,30
168610746,1798451558,31
168610746,1798451567,32
168610746,1798451568,33
168610746,1798451574,34
168610746,1798451571,35
168610746,1798451575,36
168610746,1798451577,37
168610746,1798451576,38
168610746,1798451580,39
168610746,1798451581,40
168610746,1798451585,41
168610746,2892390537,42
168610746,2892390538,43
168610748,1798451129,0
168610748,1798451128,1
168610748,1798451108,2
168610748,1798451109,3
168610748,1798451129,4
168610749,1798451506,0
168610749,1798451504,1
168610749,1798451479,2
168610749,1798451484,3
168610749,1798451477,4
168610749,1798451473,5
168610749,1798451459,6
168610749,1798451464,7
168610749,1798451449,8
168610749,1798451447,9
168610749,1798451428,10
168610749,1798451433,11
168610749,1798451406,12
168610749,1798451398,13
168610749,1798451400,14
168610749,1798451393,15
168610749,1798451392,16
168610749,1798451391,17
168610749,1798451394,18
168610749,1798451395,19
168610749,1798451402,20
168610749,1798451396,21
168610749,1798451404,22
168610749,1798451408,23
168610749,1798451416,24
168610749,1798451412,25
168610749,1798451418,26
168610749,1798451420,27
168610749,1798451430,28
168610749,1798451422,29
168610749,1798451439,30
168610749,1798451451,31
168610749,1798451453,32
168610749,1798451444,33
168610749,1798451461,34
168610749,1798451468,35
168610749,1798451466,36
168610749,1798451470,37
168610749,1798451472,38
168610749,1798451513,39
168610749,1798451510,40
168610749,1798451516,41
168610749,1798451518,42
168610749,1798451533,43
168610749,1798451532,44
168610749,1798451538,45
168610749,1798451537,46
168610749,1798451543,47
168610749,1798451549,48
168610749,1798451551,49
168610749,1798451554,50
168610749,1798451550,51
168610749,1798451436,52
168610749,1798451388,53
168610749,1798451414,54
168610749,1798451535,55
168610749,1798451534,56
168610749,1798451536,57
168610749,1798451531,58
168610749,1798451506,59
168610750,1798451315,0
168610750,1798451311,1
168610750,1798451275,2
168610750,1798451266,3
168610750,1798451283,4
168610750,1798451268,5
168610750,1798451255,6
168610750,1798451239,7
168610750,1798451259,8
168610750,1798451256,9
168610750,1798451313,10
168610750,1798451362,11
168610750,1798451365,12
168610750,1798451367,13
168610750,1798451331,14
168610750,1798451197,15
168610750,1798451218,16
168610750,1798451220,17
168610750,1798451226,18
168610750,1798451230,19
168610750,1798451223,20
168610750,1798451228,21
168610750,1798451236,22
168610750,1798451251,23
168610750,1798451232,24
168610750,1798451237,25
168610750,1798451257,26
168610750,1798451263,27
168610750,1798451253,28
168610750,1798451261,29
168610750,1798451277,30
168610750,1798451284,31
168610750,1798451270,32
168610750,1798451281,33
168610750,1798451314,34
168610750,1798451318,35
168610750,1798451310,36
168610750,1798451316,37
168610750,1798451324,38
168610750,1798451329,39
168610750,1798451320,40
168610750,1798451330,41
168610750,1798451332,42
168610750,1798451336,43
168610750,1798451334,44
168610750,1798451341,45
168610750,1798451344,46
168610750,1798451343,47
168610750,1798451347,48
168610750,1798451346,49
168610750,1798451349,50
168610750,1798451350,51
168610750,1798451358,52
168610750,1798451357,53
168610750,1798451360,54
168610750,1798451361,55
168610750,1798451364,56
168610750,1798451363,57
168610750,1798451359,58
168610750,1798451356,59
168610750,1798451355,60
168610750,1798451353,61
168610750,1798451354,62
168610750,1798451352,63
168610750,1798451348,64
168610750,1798451342,65
168610750,1798451340,66
168610750,1798451345,67
168610750,1798451339,68
168610750,1798451333,69
168610750,1798451327,70
168610750,1798451338,71
168610750,1798451328,72
168610750,1798451321,73
168610750,1798451317,74
168610750,1798451325,75
168610750,1798451319,76
168610750,1798451312,77
168610750,1798451287,78
168610750,1798451315,79
168610752,1798451137,0
168610752,1798451114,1
168610752,1798451115,2
168610752,1798451142,3
168610752,1798451141,4
168610752,1798451151,5
168610752,1798451149,6
168610752,1798451136,7
168610752,1798451137,8
168610753,1798451138,0
168610753,1798451130,1
168610753,1798451134,2
168610753,1798451146,3
168610753,1798451138,4
168610754,1798451097,0
168610754,1798451079,1
168610754,1798451080,2
168610754,1798451103,3
168610754,1798451100,4
168610754,1798451112,5
168610754,1798451104,6
168610754,1798451094,7
168610754,1798451097,8
168610755,1798451101,0
168610755,1798451122,1
168610755,2904607503,2
168610755,1798451145,3
168610755,1798451131,4
168610755,1798451119,5
168610755,1798451121,6
168610755,1798451098,7
168610755,1798451101,8
168610756,1798451165,0
168610756,1798451182,1
168610756,1798451337,2
168610756,1798451323,3
168610756,1798451326,4
168610756,1798451335,5
168610756,1798451322,6
168610756,1798451370,7
168610756,1798451375,8
168610756,1798451378,9
168610756,1798451379,10
168610756,1798451383,11
168610756,1798451410,12
168610757,1798451174,0
168610757,1798451153,1
168610757,1798451148,2
168610758,1825407880,0
168610758,1798451279,1
168610758,1798451273,2
168610758,1798451213,3
168610759,1798451140,0
168610759,1798451135,1
168610759,1798451162,2
168610759,1798451156,3
168610759,1798451158,4
168610759,1798451160,5
168610759,1798451154,6
168610759,1798451224,7
168610760,1798451093,0
168610760,1798451088,1
168610760,1798451081,2
168610760,1798451083,3
168610760,1798451093,4
168610761,1798451372,0
168610761,1798451381,1
168610761,1798451371,2
168610761,1798451369,3
168610761,1798451372,4
168610762,1798451133,0
168610762,1798451132,1
168610762,1798451126,2
168610762,1798451127,3
168610762,1798451133,4
168610763,1798451120,0
168610763,1798451118,1
168610763,1798451105,2
168610763,1798451107,3
168610763,1798451120,4
168610764,1798451369,0
168610764,1798451376,1
168610764,1798451368,2
168610764,1798451366,3
168610764,1798451369,4
168610765,1798451096,0
168610765,1798451091,1
168610765,1798451084,2
168610765,1798451087,3
168610765,1798451096,4
168610766,1798451082,0
168610766,1798451074,1
168610766,1798451076,2
168610766,1798451085,3
168610766,1798451082,4
168610767,1798451382,0
168610767,1798451386,1
168610767,1798451380,2
168610767,1798451374,3
168610767,1798451382,4
168610768,1798451384,0
168610768,1798451385,1
168610768,1798451377,2
168610768,1798451373,3
168610768,1798451384,4
168610769,1798451125,0
168610769,1798451123,1
168610769,1798451116,2
168610769,1798451117,3
168610769,1798451125,4
168610770,1798451557,0
168610770,1798451552,1
168610770,1798451553,2
168610770,1798451584,3
168610770,1798451583,4
168610770,1798451582,5
168610770,1798451557,6
168610771,1798451180,0
168610771,1798451189,1
168610771,1798451234,2
168610771,1798451185,3
168610771,1798451171,4
168610771,1798451200,5
168610771,1798451177,6
168610771,1798451168,7
168610771,1798451169,8
168610771,1798451180,9
168612980,315265385,0
168612980,1795496942,1
168612980,1797343514,2
168612980,1797343554,3
168612980,359572430,4
168612981,1798487034,0
168612981,1798487032,1
168612981,1798487030,2
168612981,1798487029,3
168612981,1798487026,4
168612981,1798487024,5
168612981,1798487022,6
168612981,1798487023,7
168612981,1798487025,8
168612981,1798487027,9
168612981,1798487028,10
168612981,1798487031,11
168612981,1798487033,12
168612981,1798487035,13
168612981,1798487034,14
168612982,1798487018,0
168612982,1798487016,1
168612982,1798487015,2
168612982,1798487007,3
168612982,1798487004,4
168612982,1798487001,5
168612982,1798486999,6
168612982,1798487002,7
168612982,1798487006,8
168612982,1798487013,9
168612982,1798487014,10
168612982,1798487017,11
168612982,1798487019,12
168612982,1798487021,13
168612982,1798487020,14
168612982,1798487018,15
168612983,1798487053,0
168612983,1798487054,1
168612983,1798487046,2
168612983,1798487045,3
168612983,1798487044,4
168612983,1798487043,5
168612983,1798487037,6
168612983,1798487036,7
168612983,1798487038,8
168612983,1798487039,9
168612983,1798487040,10
168612983,1798487041,11
168612983,1798487042,12
168612983,1798487047,13
168612983,1798487049,14
168612983,1798487050,15
168612983,1798487052,16
168612983,1798487051,17
168612983,1798487053,18
168621403,1594883561,0
168621403,1798579480,1
168621404,1798579525,0
168621404,1594883535,1
168621404,1594883592,2
168621406,315293432,0
168621406,1826281003,1
168621406,1819083384,2
168621406,1819083389,3
168621406,1827672613,4
168621406,831782460,5
168621406,1827672639,6
168621406,1827642463,7
168621406,1827642475,8
168621406,1827672727,9
168621406,315293434,10
168621408,1594883714,0
168621408,1798579517,1
168621408,1798579516,2
168621408,1798579498,3
168621408,1798579496,4
168621408,1798579499,5
168621408,1594883662,6
168621408,2771177775,7
168621408,2771177777,8
168621408,1798579513,9
168621408,1798579520,10
168621408,2771177779,11
168621408,1594883714,12
168621411,1594883662,0
168621411,2771183146,1
168621411,2771177758,2
168621420,1798579647,0
168621420,1798579649,1
168621420,1798579645,2
168621420,1798579643,3
168621420,1798579640,4
168621420,1798579638,5
168621420,1798579619,6
168621420,1798579617,7
168621420,1798579622,8
168621420,1798579639,9
168621420,1798579642,10
168621420,1798579647,11
168621422,1798579609,0
168621422,1798579614,1
168621422,1798579607,2
168621422,1798579604,3
168621422,1798579609,4
168621424,1798579665,0
168621424,1798579667,1
168621424,1798579662,2
168621424,1798579655,3
168621424,1798579665,4
168621427,1798579600,0
168621427,1798579605,1
168621427,1798579599,2
168621427,1798579598,3
168621427,1798579600,4
168652137,2804449180,0
168652137,1798780755,1
168652137,1798780756,2
168652137,2804449181,3
168652137,2804449180,4
168652138,1798780696,0
168652138,1798780686,1
168652138,1798780662,2
168652138,1798780671,3
168652138,1798780696,4
168652139,1798780730,0
168652139,1798780713,1
168652139,1798780702,2
168652139,1798780710,3
168652139,1798780730,4
168652140,1798780723,0
168652140,2770020954,1
168652140,2770020956,2
168652140,1798780704,3
168652140,1798780723,4
168652142,2804449178,0
168652142,1798780737,1
168652142,1798780754,2
168652142,2804449179,3
168652142,2804449178,4
168652144,1798780753,0
168652144,1798780727,1
168652144,1798780706,2
168652144,1798780733,3
168652144,1798780753,4
168652150,1798780693,0
168652150,1798780653,1
168652150,1798780637,2
168652150,1798780668,3
168652150,2768457838,4
168652150,1798780693,5
168652152,1798780712,0
168652152,1798780689,1
168652152,1798780666,2
168652152,1798780699,3
168652152,1798780712,4
168652154,1655298274,0
168652154,1798780715,1
168652154,1655298258,2
168652155,1798780720,0
168652155,1798780640,1
168652155,1798780630,2
168652155,1798780717,3
168652155,1798780720,4
168652156,1798780672,0
168652156,1798780669,1
168652156,1798780643,2
168652156,1798780657,3
168652156,1798780672,4
168652157,1798780626,0
168652157,1798780620,1
168652157,1798780604,2
168652157,1798780614,3
168652157,1798780626,4
168654812,1798803561,0
168654812,1798803560,1
168654812,1798803558,2
168654812,1798803559,3
168654812,1798803561,4
168654815,1798803573,0
168654815,1798803572,1
168654815,1798803570,2
168654815,1798803571,3
168654815,1798803573,4
168654821,1798803565,0
168654821,1798803564,1
168654821,1798803562,2
168654821,1798803563,3
168654821,1798803565,4
168654824,1798803556,0
168654824,1798803553,1
168654824,1798803550,2
168654824,1798803552,3
168654824,1798803556,4
168654827,1798803540,0
168654827,1798803537,1
168654827,1798803534,2
168654827,1798803536,3
168654827,1798803540,4
168654835,1798803569,0
168654835,1798803568,1
168654835,1798803566,2
168654835,1798803567,3
168654835,1798803569,4
168654837,1798803577,0
168654837,1798803576,1
168654837,1798803574,2
168654837,1798803575,3
168654837,1798803577,4
168654838,1798803546,0
168654838,1798803544,1
168654838,1798803542,2
168654838,1798803543,3
168654838,1798803546,4
168705402,1643645602,0
168705402,1799288903,1
168705402,1803048363,2
168705402,1803048356,3
168705402,1799288887,4
168705402,1803048344,5
168705402,1799288861,6
168705403,1799288861,0
168705403,2829678130,1
168705403,359059624,2
168705403,315298096,3
168705403,1803048353,4
168705403,1803048362,5
168705403,1799288901,6
168705403,1643645564,7
168705404,1799288847,0
168705404,1799288860,1
168705404,1830169060,2
168705404,1830169064,3
168705404,1830169067,4
168705404,359058992,5
168705404,1830169097,6
168705404,306397688,7
168705404,1643700791,8
168705404,1830169103,9
168705404,2687080348,10
168705404,308022229,11
168705405,315293373,0
168705405,4938804118,1
168705405,1798579602,2
168705405,315293198,3
168705405,4938804119,4
168705405,1798579651,5
168705405,1798579653,6
168705405,1798579660,7
168705405,2687080139,8
168705405,1781550388,9
168705405,1830169019,10
168705405,1803056426,11
168705405,1799288834,12
168705406,2879280211,0
168705406,2879280209,1
168705406,2879280210,2
168705406,2879280212,3
168705406,2879280211,4
168705407,2879270696,0
168705407,1799288805,1
168705407,1799288803,2
168705407,1799288807,3
168705407,1799288799,4
168705407,2792201696,5
168705407,2879270695,6
168705407,2879270696,7
168705408,1799288936,0
168705408,1799288930,1
168705408,1799288926,2
168705408,1799288929,3
168705408,1799288936,4
168705409,1799288925,0
168705409,1799288924,1
168705409,1799288917,2
168705409,1799288923,3
168705409,1799288925,4
168705410,2804449345,0
168705410,1799288931,1
168705410,1799288945,2
168705410,2804449346,3
168705410,2804449345,4
168705411,1799288913,0
168705411,1799288912,1
168705411,1799288910,2
168705411,1799288911,3
168705411,1799288913,4
168705412,1799288940,0
168705412,1799288939,1
168705412,1799288937,2
168705412,1799288938,3
168705412,1799288940,4
168705413,1799288847,0
168705413,1799288844,1
168705413,1799288841,2
168705413,1799288837,3
168705413,1799288834,4
168705413,1799288830,5
168705413,1961501586,6
168705413,1799288828,7
168705413,1799288831,8
168705414,1799288792,0
168705414,1799288796,1
168705415,1799288796,0
168705415,1799288798,1
168705416,1799288843,0
168705416,1799288846,1
168705416,1803056427,2
168705416,1803056432,3
168705416,1803056438,4
168705416,1799288897,5
168705416,1803271872,6
168705416,1799288952,7
168705417,308021296,0
168705417,1803271874,1
168705417,308021226,2
168705417,1803056439,3
168705417,308024209,4
168705417,359058985,5
168705417,1803056433,6
168705417,359058952,7
168705417,1803056429,8
168705417,1799288858,9
168705417,1799288856,10
168705418,1655298263,0
168705418,1799288867,1
168705418,1799288866,2
168705418,1799288864,3
168705418,1799288862,4
168705418,1799288859,5
168705418,1799288854,6
168705418,1799288811,7
168705418,1799288798,8
168705419,1799288888,0
168705419,1799288884,1
168705419,1799288880,2
168705419,1799288878,3
168705419,1799288875,4
168705419,1799288874,5
168705419,1799288876,6
168705419,1799288879,7
168705419,1799288882,8
168705419,1799288886,9
168705419,1799288889,10
168705419,1799288893,11
168705419,1799288890,12
168705419,1799288888,13
168705420,1799288934,0
168705420,1799288943,1
168705420,1799288935,2
168705420,1799288922,3
168705420,1799288934,4
168705421,1799288961,0
168705421,1799288953,1
168705421,1799288950,2
168705421,1799288956,3
168705421,1799288961,4
168705422,1799288907,0
168705422,1799288918,1
168705422,1799288908,2
168705422,1799288900,3
168705422,1799288907,4
168705423,1799288962,0
168705423,1799288959,1
168705423,1799288942,2
168705423,1799288947,3
168705423,1799288962,4
168705424,1799288951,0
168705424,1799288949,1
168705424,1799288916,2
168705424,1799288927,3
168705424,1799288951,4
168705425,1799288948,0
168705425,1799288946,1
168705425,1799288907,2
168705425,1799288915,3
168705425,1799288948,4
168705426,1799288920,0
168705426,1799288933,1
168705426,1799288921,2
168705426,1799288909,3
168705426,1799288920,4
168705427,1799288791,0
168705427,1799288789,1
168705427,1799288788,2
168705427,1799288790,3
168705427,1799288791,4
168705428,1799288958,0
168705428,1799288954,1
168705428,1799288928,2
168705428,1799288941,3
168705428,1799288958,4
168706394,1643655825,0
168706394,570676119,1
168706395,570676113,0
168706395,1799302234,1
168706395,1799302230,2
168706395,1799302229,3
168706395,1799302228,4
168706396,1782795652,0
168706396,1643676832,1
168706397,1782795653,0
168706397,1643676831,1
168706398,1643676855,0
168706398,1799302220,1
168706398,1799302219,2
168706398,1643676904,3
168706399,308750818,0
168706400,1799302235,0
168706400,1799302236,1
168706400,4933408490,2
168706400,1799302246,3
168706401,1799302266,0
168706401,1799302264,1
168708813,1799332134,0
168708813,1799332136,1
168708813,1799332138,2
168708813,1953060100,3
168708813,1799332140,4
168708813,1799332142,5
168708813,1799332144,6
168708813,1799332146,7
168708813,1799332148,8
168708813,1799332159,9
168708813,1799332161,10
168708813,1799332162,11
168725419,1781216850,0
168725419,1799458670,1
168725419,1799458668,2
168725419,1799458672,3
168725419,1799458676,4
168725419,1799458685,5
168725423,3493838887,0
168725423,1799332128,1
168725423,359575066,2
168725425,2891672682,0
168725425,2891672674,1
168725425,2891672672,2
168725425,2891672675,3
168725425,2891672673,4
168725425,2891672671,5
168725425,2891672669,6
168725425,2891672677,7
168725425,2891672679,8
168725425,2891672676,9
168725425,2891672678,10
168725425,2891672680,11
168725425,2891672682,12
168725426,2880064893,0
168725426,2880065501,1
168725426,2880065504,2
168725426,2880065502,3
168725426,2880065503,4
168725426,2880065505,5
168725426,2880065508,6
168725426,2880064900,7
168725426,2880064897,8
168725426,2880064899,9
168725426,2880064898,10
168725426,2880064896,11
168725426,2880064893,12
168725427,2891672802,0
168725427,1799459211,1
168725427,1799459218,2
168725427,1799459212,3
168725427,1799459215,4
168725427,1799459222,5
168725427,1799459228,6
168725427,2891672803,7
168725427,2891694669,8
168725427,2891694671,9
168725427,2891694670,10
168725427,2891694668,11
168725427,2891672802,12
168725428,2880070162,0
168725428,1799459126,1
168725428,1799459116,2
168725428,1799459110,3
168725428,1799459105,4
168725428,1799459111,5
168725428,1799459103,6
168725428,2880070151,7
168725428,2880070155,8
168725428,2880070158,9
168725428,2880070161,10
168725428,2880070157,11
168725428,2880070162,12
168725430,1799459274,0
168725430,1799459261,1
168725430,1799459279,2
168725430,1799459269,3
168725430,1799459250,4
168725430,1799459241,5
168725430,1799459225,6
168725430,1799459243,7
168725430,1799459238,8
168725430,1799459242,9
